id,sku,name,type,gender,age,color,color_hex,powers,quantity,price,strikeout_price,tags,frame_shape,face_shape_recommendation,shade,image_urls,avg_rating,brand,material,style,description,product_url
LK-142592,LKJ E10001,Hooper Online Kids Eyeglasses Transparent TR90 Round,eyeglasses,unisex,kids,beige,#f2e0c9,-2.0|-1.5|-1.0|-0.5|0.0|0.5|1.0,25,450.0,1000.0,classic|progressive|kids|unisex|under_500|warm|light,round,oval|square|heart|oblong,clear,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/480x480/9df78eab33525d08d6e5fb8d27136e95//l/e/lenskart-junior-lkj-e10001-c5-eyeglasses_Img1k.jpeg,4.2,Hooper Online,TR90,round,Hooper Online Eyeglasses Full Rim Transparent Transparent Round TR90 LKJ E10001 Kids SG Hooper Spectacles Frames Glasses Stylish Fashion Discounts Offer India Online Try eyeglasses 3DT Made by Robots Robotic Bifocal / Progressive,https://www.lenskart.com/lenskart-junior-lkj-e10001-c5-eyeglasses.html?rd=n
LK-144101,JJ E13532AF,John Jacobs SG Essentials+ Unisex Eyeglasses Transparent Italian Acetate Round,eyeglasses,unisex,adult,transparent,#e0e0e0,-2.0|-1.5|-1.0|-0.5|0.0|0.5|1.0,25,3100.0,3900.0,classic|progressive|adult|unisex|above_3000|light,round,square|heart|oblong,clear,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/480x480/9df78eab33525d08d6e5fb8d27136e95//j/i/Transparent-Matte-Silver-Full-Rim-Round-John-Jacobs-Rich-Acetate-JJ-E13532AF---C3-Eyeglasses_john-jacobs-jj-e13532af-c3-eyeglasses_g_183315_02_2022.jpg,4.2,John Jacobs,Acetate,round,John Jacobs SG Essentials+ Eyeglasses Full Rim Transparent Transparent Round Italian Acetate JJ E13532AF Men Women SG Essentials Spectacles Frames Glasses Stylish Fashion Discounts Offer India Online Try eyeglasses 3DT Made by Robots Robotic Bifocal / Progressive,https://www.lenskart.com/john-jacobs-jj-e13532af-c3-eyeglasses.html?rd=n
LK-144718,JJ E13567,John Jacobs Rich Acetate Unisex Eyeglasses Brown Italian Acetate Square,eyeglasses,unisex,adult,tortoise,#8B4513,-2.0|-1.5|-1.0|-0.5|0.0|0.5|1.0,25,3100.0,3900.0,classic|progressive|adult|unisex|above_3000|warm,rectangular,oval|round|heart|oblong,clear,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/480x480/9df78eab33525d08d6e5fb8d27136e95//j/o/john-jacobs-jj-e13567-fulll-rim-c1-eyeglaasses_john-jacobs-jj-e13567-fulll-rim-c1-eyeglaasses_G_8268.jpg,4.2,John Jacobs,Acetate,rectangular,John Jacobs Rich Acetate Eyeglasses Full Rim Brown Brown Square Italian Acetate JJ E13567 Men Women Rich Acetate Spectacles Frames Glasses Stylish Fashion Discounts Offer India Online Try eyeglasses 3DT Made by Robots Robotic Bifocal / Progressive,https://www.lenskart.com/john-jacobs-jj-e13567-full-rim-c1-eyeglasses.html?rd=n
LK-144850,JJ E13577,John Jacobs Supreme Steel Unisex Eyeglasses Silver Stainless Steel Round,eyeglasses,unisex,adult,silver,#b0b0b0,-2.0|-1.5|-1.0|-0.5|0.0|0.5|1.0,25,3100.0,3900.0,classic|progressive|adult|unisex|above_3000|light|cool,round,oval|square|heart|oblong,clear,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/480x480/9df78eab33525d08d6e5fb8d27136e95//j/i/silver-black-full-rim-round-john-jacobs-supreme-steel-jj-e13577-c1-eyeglasses_john-jacobs-jjj-e13577-full-rim-c1eyeglassses_g_0629_05_july23.jpg,4.2,John Jacobs,Stainless Steel,round,John Jacobs Supreme Steel Eyeglasses Full Rim Silver Silver Round Stainless Steel JJ E13577 Men Women Supreme Steel Spectacles Frames Glasses Stylish Fashion Discounts Offer India Online Try eyeglasses 3DT Made by Robots Robotic Bifocal / Progressive,https://www.lenskart.com/john-jacobs-jj-e13577-full-rim-c1-eyeglasses.html?rd=n
LK-141838,JJ E11727,John Jacobs Screen Glasses BLU COMPUTER GLASSES Unisex Zero Power Screen Glasses Italian Acetate Square,eyeglasses,unisex,adult,tortoise,#653a1a,0.0,25,1600.0,4000.0,classic|zero_power|adult|unisex|under_2000|blue-cut|computer|warm,rectangular,oval|round|heart,clear,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/480x480/9df78eab33525d08d6e5fb8d27136e95//j/i/blue-block-phone-&-computer-glasses:-brown-blue-transparent-brown-full-rim-wayfarer-john-jacobs-rich-acetate-jj-e11727-c3_john-jacobs-jj-e11727-c1-dupc-eyeglasses_g_259922_02_2022.jpg,4.2,John Jacobs Screen Glasses,Acetate,rectangular,John Jacobs Screen Glasses BLU COMPUTER GLASSES Zero Power Screen Glasses Full Rim Demi Square Italian Acetate JJ E11727 Men Women Others,https://www.lenskart.com/brown-blue-transparent-brown-full-rim-square-shape-medium-size-53-john-jacobs-rich-acetate-jj-e11727-c1-eyeglasses-dup.html?rd=n
LK-141843,JJ E11724,John Jacobs Screen Glasses BLU COMPUTER GLASSES Unisex Zero Power Screen Glasses Italian Acetate Rectangle,eyeglasses,unisex,adult,transparent,#e0e0e0,0.0,25,1600.0,4000.0,classic|zero_power|adult|unisex|under_2000|blue-cut|computer|light,rectangular,oval|round|heart,clear,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/480x480/9df78eab33525d08d6e5fb8d27136e95//j/i/blue-block-phone-&-computer-glasses:-transparent-full-rim-rectangle-john-jacobs-rich-acetate-jj-e11724-c4_john-jacobs-jj-e11724-c4-dupc-eyeglasses_g_889622_02_2022.jpg,4.2,John Jacobs Screen Glasses,Acetate,rectangular,John Jacobs Screen Glasses BLU COMPUTER GLASSES Zero Power Screen Glasses Full Rim Transparent Rectangle Italian Acetate JJ E11724 Men Women Others,https://www.lenskart.com/transparent-full-rim-rectangle-medium-size-52-john-jacobs-rich-acetate-jj-e11724-c4-eyeglasses-dup.html?rd=n
LK-143910,LB E13527,Lenskart BLU Screen Glasses Unisex Zero Power Screen Glasses TR90 Rectangle,eyeglasses,unisex,adult,grey,#6a7373,0.0,25,600.0,1500.0,classic|zero_power|adult|unisex|under_1000|blue-cut|computer|cool,rectangular,oval|round|heart|oblong,clear,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/480x480/9df78eab33525d08d6e5fb8d27136e95//l/i/blue-block-phone-&-computer-glasses:-matte-grey-green-full-rim-rectangle-lenskart-blu-lb-e13527-c3_vincent-chase-vc-e13527-c3-eyeglasses_eyeglasses_g_350922_02_2022.jpg,4.2,Lenskart BLU Screen Glasses,TR90,rectangular,Lenskart BLU Screen Glasses Zero Power Screen Glasses Full Rim Gray Rectangle TR90 LB E13527 Men Women Others,https://www.lenskart.com/vincent-chase-vc-e13527-c3-eyeglasses.html?rd=n
LK-143914,LB E13528,Lenskart BLU Screen Glasses Unisex Zero Power Screen Glasses TR90 Round,eyeglasses,unisex,adult,black,#2a2a2a,0.0,25,600.0,1500.0,classic|zero_power|adult|unisex|under_1000|blue-cut|computer|dark|neutral,round,oval|square|heart|oblong,clear,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/480x480/9df78eab33525d08d6e5fb8d27136e95//l/i/blue-block-phone-&-computer-glasses:-matte-black-full-rim-round-lenskart-blu-lb-e13528-c1_vincent-chase-vc-e13528-c1-eyeglasses_g_840222_02_2022.jpg,4.2,Lenskart BLU Screen Glasses,TR90,round,Lenskart BLU Screen Glasses Zero Power Screen Glasses Full Rim Black Round TR90 LB E13528 Men Women Others,https://www.lenskart.com/vincent-chase-vc-e13528-c1-eyeglasses.html?rd=n
LK-201661,JJ E14991,John Jacobs Rich Acetate Women Eyeglasses Silver Italian Acetate Cat Eye,eyeglasses,female,adult,black,#1a1a1a,-2.0|-1.5|-1.0|-0.5|0.0|0.5|1.0,25,3100.0,3900.0,progressive|adult|female|above_3000|dark|neutral,cat-eye,oval|round|heart,clear,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/480x480/9df78eab33525d08d6e5fb8d27136e95//j/i/john-jacobs-jj-e14991-c1-eyeglasses_g_5272_22_nov_2022.jpg,4.2,John Jacobs,Acetate,cat-eye,John Jacobs Rich Acetate Eyeglasses Full Rim Silver Silver Cat Eye Italian Acetate JJ E14991 Women Rich Acetate Spectacles Frames Glasses Stylish Fashion Discounts Offer India Online Try eyeglasses 3DT Made by Robots Robotic Bifocal / Progressive,https://www.lenskart.com/john-jacobs-jj-e14991-c1-eyeglasses.html?rd=n
LK-150155,LB E14283,Lenskart BLU Screen Glasses Unisex Zero Power Screen Glasses TR90 Rectangle,eyeglasses,unisex,adult,black,#1a1a1a,0.0,25,600.0,1500.0,classic|zero_power|adult|unisex|under_1000|blue-cut|computer|dark|neutral,rectangular,oval|round|heart|oblong,clear,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/480x480/9df78eab33525d08d6e5fb8d27136e95//l/i/blue-block-zero-power-screen-glasses-:-black-full-rim-rectangle-lenskart-blu-lb-e14283-c4_dsc5252_18_12_2025.jpg,4.2,Lenskart BLU Screen Glasses,TR90,rectangular,Lenskart BLU Screen Glasses Zero Power Screen Glasses Full Rim Black Rectangle TR90 LB E14283 Men Women Others,https://www.lenskart.com/lenskart-blu-lb-e14283-c4-eyeglasses.html?rd=n
LK-147581,JJ E13931,John Jacobs Rich Acetate Unisex Eyeglasses Black Italian Acetate Round,eyeglasses,unisex,adult,black,#000000,-2.0|-1.5|-1.0|-0.5|0.0|0.5|1.0,25,3100.0,3900.0,classic|progressive|adult|unisex|above_3000|dark|neutral,round,square|heart|oblong,clear,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/480x480/9df78eab33525d08d6e5fb8d27136e95//j/i/Black-Silver-Full-Rim-Round-John-Jacobs-Rich-Acetate-JJ-E13931-C1-Eyeglasses_john-jacobs-jj-e13931-c1-eyegglaassas_G_3951_116_02_2022.jpg,4.2,John Jacobs,Acetate,round,John Jacobs Rich Acetate Eyeglasses Full Rim Black Black Round Italian Acetate JJ E13931 Men Women Rich Acetate Spectacles Frames Glasses Stylish Fashion Discounts Offer India Online Try eyeglasses 3DT Made by Robots Robotic Bifocal / Progressive,https://www.lenskart.com/john-jacobs-jj-e13931-c1-eyeglasses.html?rd=n
LK-149828,LR E11058,Lenskart READERS Unisex Eyeglasses Black TR90 Rectangle,eyeglasses,unisex,aged,black,#1a1a1a,-2.0|-1.5|-1.0|-0.5|0.0|0.5|1.0,25,500.0,1000.0,classic|single_vision|aged|unisex|under_1000|dark|neutral,rectangular,oval|round|heart,clear,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/480x480/9df78eab33525d08d6e5fb8d27136e95//l/i/black-black-full-rim-rectangle-lenskart-readers-lr-e11058-only-for-1-5-prefitted-powers__dsc9413_10_10_2025.jpg,4.2,Lenskart READERS,TR90,rectangular,Lenskart READERS Eyeglasses Full Rim Black Black Rectangle TR90 LR E11058 Men Women Others Spectacles Frames Glasses Stylish Fashion Discounts Offer India Online Try eyeglasses 3DT Made by Robots Robotic,https://www.lenskart.com/lenskart-reader-lr-e11058-full-rim-rectangle-c3-b-eyeglasses.html?rd=n
LK-146617,VC E13785,Vincent Chase SLEEK STEEL Unisex Eyeglasses Gold Metal Geometric,eyeglasses,unisex,adult,rose-gold,#e0b0a8,-2.0|-1.5|-1.0|-0.5|0.0|0.5|1.0,25,1400.0,1900.0,trendy|progressive|adult|unisex|under_2000|light|warm,geometric,oval|heart|square,clear,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/480x480/9df78eab33525d08d6e5fb8d27136e95//v/i/gold-full-rim-geometric-vincent-chase-sleek-steel-vc-e13785-c1-eyeglasses_gm_5964.jpg,4.2,Vincent Chase,Metal,geometric,Vincent Chase SLEEK STEEL Eyeglasses Full Rim Gold Gold Geometric Metal VC E13785 Men Women VC Trending Spectacles Frames Glasses Stylish Fashion Discounts Offer India Online Try eyeglasses 3DT Made by Robots Robotic Bifocal / Progressive,https://www.lenskart.com/vincent-chase-vc-e13785-c1-eyeglasses.html?rd=n
LK-201243,VC E13476,Vincent Chase Online Color Ref_NM AW'22 Unisex Eyeglasses Transparent Acetate Rectangle,eyeglasses,unisex,adult,transparent,#f0f0f0,-2.0|-1.5|-1.0|-0.5|0.0|0.5|1.0,25,750.0,2000.0,classic|progressive|adult|unisex|under_1000|light,rectangular,oval|round|heart|oblong,clear,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/480x480/9df78eab33525d08d6e5fb8d27136e95//v/i/transparent-tortoise-full-rim-rectangle-vincent-chase-rich-acetate-vc-e13476-c4-eyeglasses_g_2633_03_aug_2022.jpg,4.2,Vincent Chase Online,Acetate,rectangular,Vincent Chase Online Color Ref_NM AW'22 Eyeglasses Full Rim Transparent Transparent Rectangle Acetate VC E13476 Men Women VC Acetate Spectacles Frames Glasses Stylish Fashion Discounts Offer India Online Try eyeglasses 3DT Made by Robots Robotic Bifocal / Progressive,https://www.lenskart.com/vincent-chase-vc-e13476-s-c4-eyeglasses.html?rd=n
LK-145686,LKJ E10066CE,Hooper Screen Glasses Lenskart Juniors Kids Eyeglasses Orange TR90 Rectangle,eyeglasses,unisex,kids,orange,#f2b291,-2.0|-1.5|-1.0|-0.5|0.0|0.5|1.0,25,500.0,1000.0,classic|single_vision|kids|unisex|under_1000|blue-cut|computer|statement|bold,oval,square|heart|diamond|oblong,clear,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/480x480/9df78eab33525d08d6e5fb8d27136e95//l/e/lenskart-lkj-e10066ce-c4-eyeglasses_g_0172.jpg,4.2,Hooper Screen Glasses,TR90,oval,Hooper Screen Glasses Lenskart Juniors Eyeglasses Full Rim Orange Orange Rectangle TR90 LKJ E10066CE Kids Lenskart Juniors Spectacles Frames Glasses Stylish Fashion Discounts Offer India Online Try eyeglasses 3DT Made by Robots Robotic,https://www.lenskart.com/lenskart-lkj-e10066ce-c4-eyeglasses.html?rd=n
LK-145689,LKJ E10067CE,Hooper Screen Glasses Lenskart Juniors Kids Zero Power Screen Glasses TR90 Round,eyeglasses,unisex,kids,green,#7fffd4,0.0,25,500.0,1000.0,classic|zero_power|kids|unisex|under_1000|blue-cut|computer|statement,oval,square|heart|diamond|oblong,clear,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/480x480/9df78eab33525d08d6e5fb8d27136e95//l/i/blue-block-kids-computer-glasses:-green-transparent-full-rim-oval-kids-(8-12-yrs)-lenskart-junior-lkj-e10067ce-c3_fghg_011825_02_2022.jpg,4.2,Hooper Screen Glasses,TR90,oval,Hooper Screen Glasses Lenskart Juniors Zero Power Screen Glasses Full Rim Transparent Round TR90 LKJ E10067CE Kids Lenskart Juniors,https://www.lenskart.com/lenskart-lkj-e10067ce-c3-eyeglasses.html?rd=n
LK-201446,JJ E13591,John Jacobs Supreme Steel Unisex Eyeglasses Gunmetal Stainless Steel Square,eyeglasses,unisex,adult,black,#1a1a1a,-2.0|-1.5|-1.0|-0.5|0.0|0.5|1.0,25,3100.0,3900.0,classic|progressive|adult|unisex|above_3000|dark|neutral,aviator,oval|square|heart,clear,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/480x480/9df78eab33525d08d6e5fb8d27136e95//j/i/gunmetal-black-transparent-full-rim-square-john-jacobs-supreme-steel-jj-e13591-c5-eyeglasses_g_2925_11_10_2022.jpg,4.2,John Jacobs,Stainless Steel,aviator,John Jacobs Supreme Steel Eyeglasses Full Rim Gunmetal Gunmetal Square Stainless Steel JJ E13591 Men Women Supreme Steel Spectacles Frames Glasses Stylish Fashion Discounts Offer India Online Try eyeglasses 3DT Made by Robots Robotic Bifocal / Progressive,https://www.lenskart.com/john-jacobs-jj-e13591-c5-eyeglasses.html?rd=n
LK-201232,FOS 7136,Fossil Men Eyeglasses Transparent Acetate Rectangle,eyeglasses,male,adult,transparent,#dcdcdc,-2.0|-1.5|-1.0|-0.5|0.0|0.5|1.0,25,6000.0,6800.0,classic|progressive|adult|male|above_3000|light,rectangular,oval|round|heart|oblong,clear,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/480x480/9df78eab33525d08d6e5fb8d27136e95//f/i/transparent-full-rim-rectangle-fossil-vintage-fos-7136-63m-eyeglasses_g_1235_20_05_2022.jpg,4.2,Fossil,Acetate,rectangular,Fossil Eyeglasses Full Rim Transparent Transparent Rectangle Acetate FOS 7136 Men PREMIUM Spectacles Frames Glasses Stylish Fashion Discounts Offer India Online Try eyeglasses 3DT Made by Robots Robotic Bifocal / Progressive,https://www.lenskart.com/fossil-fos-7136-63m-eyeglasses.html?rd=n
LK-201292,LB E14059,Lenskart BLU Screen Glasses Unisex Zero Power Screen Glasses TR90 Round,eyeglasses,unisex,adult,transparent,#e0e0e0,0.0,25,500.0,1500.0,classic|zero_power|adult|unisex|under_1000|blue-cut|computer|light,round,oval|square|heart|oblong,clear,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/480x480/9df78eab33525d08d6e5fb8d27136e95//l/i/blue-block-phone-&-computer-glasses:--transparent-full-rim-round-lenskart-blu-lb-e14059-c4_g_2548_20_06_2022.jpg,4.2,Lenskart BLU Screen Glasses,TR90,round,Lenskart BLU Screen Glasses Zero Power Screen Glasses Full Rim Transparent Round TR90 LB E14059 Men Women Others,https://www.lenskart.com/lenskart-blu-lb-e14059-c5-eyeglasses.html?rd=n
LK-201298,VC E11261,Vincent Chase Online Color Ref_NM AW'22 Unisex Eyeglasses Transparent Acetate Rectangle,eyeglasses,unisex,adult,navy-blue,#36454F,-2.0|-1.5|-1.0|-0.5|0.0|0.5|1.0,25,750.0,2000.0,classic|progressive|adult|unisex|under_1000|cool|dark,rectangular,oval|round|heart|oblong,clear,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/480x480/9df78eab33525d08d6e5fb8d27136e95//v/i/grey-transparent-gunmetal-grey-full-rim-rectangle-vincent-chase-classic-acetate-vc-e11261-xl-c4-eyeglasses_g_7244_12_17_22.jpg,4.2,Vincent Chase Online,Acetate,rectangular,Vincent Chase Online Color Ref_NM AW'22 Eyeglasses Full Rim Transparent Transparent Rectangle Acetate VC E11261-XL Men Women VC Acetate Spectacles Frames Glasses Stylish Fashion Discounts Offer India Online Try eyeglasses 3DT Made by Robots Robotic Bifocal / Progressive,https://www.lenskart.com/vincent-chase-vc-e11261-xl-c4-eyeglasses.html?rd=n
LK-201281,LA E14961,Lenskart Air Air Prism Unisex Eyeglasses Transparent TR90 Geometric,eyeglasses,unisex,adult,transparent,#e0e0e0,-2.0|-1.5|-1.0|-0.5|0.0|0.5|1.0,25,1400.0,1900.0,minimalist|progressive|adult|unisex|under_2000|light,geometric,oval|round|heart,clear,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/480x480/9df78eab33525d08d6e5fb8d27136e95//l/i/transparent-silver-transparent-full-rim-round-lenskart-air-signia-la-e14961-c2-eyeglasses_g_3221_06_oct22.jpg,4.2,Lenskart Air,TR90,geometric,Lenskart Air Air Prism Eyeglasses Full Rim Transparent Transparent Geometric TR90 LA E14961 Men Women AIR Classics Spectacles Frames Glasses Stylish Fashion Discounts Offer India Online Try eyeglasses 3DT Made by Robots Robotic Bifocal / Progressive,https://www.lenskart.com/lenskart-air-la-e14961-c2-eyeglasses.html?rd=n
LK-200533,LA E14826,Lenskart Air Online Color Flex Unisex Eyeglasses Brown TR90 Rectangle,eyeglasses,unisex,adult,brown,#663300,-2.0|-1.5|-1.0|-0.5|0.0|0.5|1.0,25,750.0,2000.0,minimalist|progressive|adult|unisex|under_1000|warm,oval,square|heart|diamond|oblong,clear,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/480x480/9df78eab33525d08d6e5fb8d27136e95//l/i/brown-full-rim-rectangle-lenskart-air-flex-la-e14826-c3-eyeglasses_g_2941_18_july.jpg,4.2,Lenskart Air Online,TR90,oval,Lenskart Air Online Color Flex Eyeglasses Full Rim Brown Brown Rectangle TR90 LA E14826 Men Women AIR Classics Spectacles Frames Glasses Stylish Fashion Discounts Offer India Online Try eyeglasses 3DT Made by Robots Robotic Bifocal / Progressive,https://www.lenskart.com/lenskart-air-la-e14826-c3-eyeglasses.html?rd=n
LK-200361,LB E13738,Lenskart BLU Screen Glasses BLU COMPUTER GLASSES Unisex Zero Power Screen Glasses TR90 Rectangle,eyeglasses,unisex,adult,grey,#4a4d48,0.0,25,500.0,1500.0,classic|zero_power|adult|unisex|under_1000|blue-cut|computer|cool,rectangular,oval|round|heart|oblong,clear,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/480x480/9df78eab33525d08d6e5fb8d27136e95//l/i/blue-block-zero-power-screen-glasses-:-green-full-rim-rectangle-lenskart-blu-lb-e13738-c5_dsc5270_18_12_2025.jpg,4.2,Lenskart BLU Screen Glasses,TR90,rectangular,Lenskart BLU Screen Glasses BLU COMPUTER GLASSES Zero Power Screen Glasses Full Rim Green Rectangle TR90 LB E13738 Men Women Others,https://www.lenskart.com/lenskart-blu-lb-e13738-c5-eyeglasses.html?rd=n
LK-152163,LB E14453,Lenskart BLU Screen Glasses BLU COMPUTER GLASSES Unisex Zero Power Screen Glasses TR90 Round,eyeglasses,unisex,adult,grey,#4a524e,0.0,25,500.0,1500.0,classic|zero_power|adult|unisex|under_1000|blue-cut|computer|cool,round,oval|square|heart|oblong,clear,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/480x480/9df78eab33525d08d6e5fb8d27136e95//l/i/blue-block-zero-power-screen-glasses-:-dark-green-full-rim-round-lenskart-blu-lb-e14453-c5__dsc7612_31_12_2025.jpg,4.2,Lenskart BLU Screen Glasses,TR90,round,Lenskart BLU Screen Glasses BLU COMPUTER GLASSES Zero Power Screen Glasses Full Rim Green Round TR90 LB E14453 Men Women Others,https://www.lenskart.com/lenskart-blu-lb-e14453-c5-eyeglasses.html?rd=n
LK-152167,HP E10026,Hooper Online Poppin Hooper Girls Eyeglasses Blue Acetate Cat Eye,eyeglasses,unisex,kids,blue,#2a6fa3,-2.0|-1.5|-1.0|-0.5|0.0|0.5|1.0,25,450.0,1000.0,progressive|kids|unisex|under_500|blue-cut|computer|cool,cat-eye,oval|round|heart,clear,https://static5.lenskart.com/media/catalog/product/pro/1/thumbnail/480x480/9df78eab33525d08d6e5fb8d27136e95//h/i/kids-glasses:-gradient-blue-navy-blue-full-rim-cat-eye-kids-(5-8-yrs)-hooper-poppin-hooper-hp-e10026m-c7_kids-glasses_-gradient-blue-navy-blue-full-rim-cat-eye-kids-(5-8-yrs)-hooper-poppin-hooper-hp-e10026m-c7_g_9944_14_03_2022_23_03_2022.jpg,4.2,Hooper Online,Acetate,cat-eye,Hooper Online Poppin Hooper Eyeglasses Full Rim Blue Blue Cat Eye Acetate HP E10026M Girls Hooper Skool Spectacles Frames Glasses Stylish Fashion Discounts Offer India Online Try eyeglasses 3DT Made by Robots Robotic Bifocal / Progressive,https://www.lenskart.com/hooper-hp-e10026m-c7-eyeglasses.html?rd=n
